,ProductionBudget,Director_Avg_Rating,OMDB_Runtime,ReleaseMonth,Writer_Avg_Rating,OMDB_imdbRating,orig_index,actual,predictions
2861,18000000,5.5,103.0,6.0,5.99,5.9,2898,5.9,5.8127775
2862,18000000,6.7,107.0,11.0,6.62,5.8,2899,5.8,6.7252307
2863,18000000,5.95,86.0,4.0,5.95,5.7,2900,5.7,5.8663983
2864,18000000,7.59,129.0,12.0,8.1,8.1,2901,8.1,8.182408
2865,18000000,6.1,109.0,9.0,6.0,5.7,2902,5.7,6.072683
2866,18000000,6.93,134.0,5.0,6.6,6.6,2903,6.6,6.876355
2867,18000000,6.2,110.0,4.0,5.82,5.3,2904,5.3,5.949659
2868,18000000,6.35,103.0,4.0,6.08,6.1,2905,6.1,6.186761
2869,18000000,6.49,109.0,12.0,6.25,6.8,2906,6.8,6.3809094
2870,18000000,7.31,94.0,1.0,7.38,7.5,2907,7.5,7.4932437
2871,18000000,6.85,94.0,5.0,6.85,6.6,2908,6.6,6.931578
2872,18000000,6.55,115.0,5.0,6.7,6.7,2909,6.7,6.7748375
2873,18000000,3.4,90.0,1.0,3.4,3.4,2910,3.4,3.1874576
2874,18000000,5.45,91.0,2.0,5.28,5.2,2911,5.2,5.1822
2875,18000000,6.05,128.0,8.0,6.0,6.0,2912,6.0,6.1100326
2876,18000000,6.52,125.0,11.0,6.75,7.5,2913,7.5,6.8098564
2877,18000000,6.1,90.0,1.0,6.52,6.4,2914,6.4,6.3885765
2878,18000000,6.84,94.0,7.0,6.75,5.9,2915,5.9,6.8472686
2879,18000000,6.72,102.0,7.0,5.67,5.3,2916,5.3,6.002972
2880,18000000,6.52,108.0,7.0,6.88,7.4,2917,7.4,6.874829
2881,18000000,6.1,109.0,3.0,6.35,6.1,2918,6.1,6.3282247
2882,18000000,4.9,98.0,5.0,4.9,4.9,2919,4.9,4.690039
2883,18000000,7.12,111.0,1.0,7.04,6.9,2920,6.9,7.22052
2884,18000000,4.7,90.0,8.0,4.4,4.4,2921,4.4,4.2863646
2885,18000000,6.94,112.0,11.0,6.93,7.3,2922,7.3,7.049949
2886,18000000,7.0,104.0,2.0,7.05,7.0,2923,7.0,7.1665916
2887,18000000,5.8,105.0,3.0,5.75,5.8,2924,5.8,5.679522
2888,18000000,6.78,112.0,2.0,6.9,6.9,2926,6.9,7.002301
2889,18000000,6.6,109.0,6.0,6.4,6.6,2927,6.6,6.5482965
2890,18000000,6.93,127.0,10.0,7.06,7.8,2928,7.8,7.186336
2891,18000000,6.35,126.0,7.0,6.8,7.2,2929,7.2,6.8057737
2892,18000000,7.06,114.0,10.0,6.97,7.2,2930,7.2,7.128124
2893,18000000,3.6,99.0,6.0,4.53,3.6,2931,3.6,3.9007235
2894,18000000,7.18,117.0,10.0,7.43,7.3,2932,7.3,7.5198317
2895,18000000,6.75,242.0,12.0,7.25,7.7,2933,7.7,7.529038
2896,18000000,6.55,116.0,5.0,6.89,7.1,2934,7.1,6.919519
2897,18000000,6.78,117.0,2.0,6.6,6.6,2935,6.6,6.7911415
2898,18000000,7.08,112.0,4.0,7.08,6.6,2936,6.6,7.2304215
2899,18000000,6.79,132.0,12.0,7.5,7.5,2937,7.5,7.475662
2900,18000000,6.4,93.0,10.0,7.1,7.1,2938,7.1,6.9506702
2901,18000000,6.85,108.0,9.0,6.85,6.3,2939,6.3,6.9559193
2902,18000000,5.1,100.0,4.0,5.68,5.1,2940,5.1,5.2479525
2903,18000000,7.31,117.0,3.0,7.15,7.2,2941,7.2,7.3754888
2904,18000000,5.7,115.0,4.0,6.5,5.7,2942,5.7,6.3271837
2905,18000000,6.35,98.0,3.0,6.43,5.9,2943,5.9,6.444117
2906,18000000,5.93,103.0,6.0,6.5,7.0,2944,7.0,6.3762894
2907,18000000,5.8,98.0,4.0,5.6,4.9,2945,4.9,5.5125146
2908,18000000,6.0,121.0,10.0,6.0,6.0,2946,6.0,6.0687957
2909,18000000,6.6,105.0,3.0,6.68,6.6,2948,6.6,6.75646
2910,18000000,6.19,99.0,6.0,5.99,6.3,2949,6.3,6.0503483
2911,18000000,5.3,114.0,4.0,5.3,5.3,2950,5.3,5.09906
2912,18000000,7.12,137.0,12.0,7.17,7.9,2951,7.9,7.351813
2913,18000000,5.95,92.0,4.0,5.4,5.4,2952,5.4,5.4521947
2914,18000000,5.3,91.0,8.0,6.73,5.3,2953,5.3,6.295305
2915,18000000,6.5,101.0,7.0,6.6,7.1,2954,7.1,6.640445
2916,18000000,4.6,93.0,8.0,5.52,4.6,2955,4.6,4.9088836
2917,18000000,5.8,90.0,2.0,5.9,6.4,2956,6.4,5.7254696
2918,17900000,5.5,89.0,7.0,5.69,5.1,2957,5.1,5.4597845
2919,17700000,5.7,97.0,12.0,5.7,5.7,2958,5.7,5.657308
2920,17700000,6.07,114.0,3.0,6.2,6.2,2959,6.2,6.2157903
2921,17500000,6.8,113.0,8.0,6.55,7.6,2960,7.6,6.731646
2922,17500000,5.22,103.0,2.0,5.26,4.5,2961,4.5,5.067832
2923,17500000,5.58,98.0,2.0,6.23,6.2,2962,6.2,5.986186
2924,17500000,6.5,80.0,1.0,6.5,6.5,2963,6.5,6.48354
2925,17500000,7.1,121.0,2.0,7.47,8.1,2964,8.1,7.558925
2926,17500000,5.98,110.0,8.0,6.2,6.2,2965,6.2,6.188576
2927,17500000,6.12,93.0,11.0,5.52,4.8,2966,4.8,5.649041
2928,17500000,5.9,116.0,3.0,5.9,5.9,2967,5.9,5.9220214
2929,17500000,6.05,91.0,2.0,6.47,5.5,2968,5.5,6.3385205
2930,17300000,7.6,123.0,3.0,7.14,7.6,2969,7.6,7.480778
2931,17000000,7.35,90.0,4.0,6.83,7.5,2970,7.5,7.0763063
2932,17000000,6.5,115.0,9.0,6.5,6.5,2971,6.5,6.5970488
2933,17000000,6.77,104.0,8.0,6.8,7.6,2972,7.6,6.885342
2934,17000000,7.91,137.0,7.0,7.3,8.4,2973,8.4,7.7280746
2935,17000000,5.93,104.0,8.0,6.4,6.4,2974,6.4,6.3069444
2936,17000000,5.55,101.0,10.0,5.74,5.8,2975,5.8,5.641686
2937,17000000,7.13,127.0,10.0,7.07,7.5,2976,7.5,7.261129
2938,17000000,5.75,123.0,11.0,6.65,6.6,2977,6.6,6.474586
2939,17000000,6.4,95.0,5.0,5.97,6.4,2978,6.4,6.0939956
2940,17000000,6.55,112.0,10.0,6.43,7.1,2979,7.1,6.5503488
2941,17000000,6.3,91.0,4.0,6.67,6.5,2980,6.5,6.597435
2942,17000000,5.9,90.0,10.0,5.97,5.5,2981,5.5,5.9135866
2943,17000000,7.3,129.0,2.0,7.33,7.4,2982,7.4,7.5421844
2944,17000000,6.12,125.0,11.0,6.65,6.7,2983,6.7,6.602882
2945,17000000,5.6,111.0,11.0,5.6,6.1,2984,6.1,5.5876637
2946,17000000,6.16,107.0,3.0,6.19,6.4,2985,6.4,6.216606
2947,17000000,6.16,87.0,7.0,6.1,6.1,2986,6.1,6.0896115
2948,17000000,5.63,96.0,3.0,5.6,5.6,2987,5.6,5.4472356
2949,17000000,5.1,87.0,10.0,5.3,5.1,2988,5.1,4.9885793
2950,17000000,6.78,108.0,1.0,6.49,6.6,2989,6.6,6.677422
2951,17000000,6.2,82.0,10.0,6.14,6.2,2990,6.2,6.1300735
2952,17000000,5.95,86.0,3.0,5.72,5.5,2991,5.5,5.6444674
2953,17000000,6.78,132.0,3.0,5.7,6.7,2992,6.7,6.14059
2954,17000000,6.7,96.0,7.0,6.65,6.7,2993,6.7,6.732009
2955,17000000,5.0,99.0,8.0,5.0,5.0,2994,5.0,4.775655
2956,17000000,5.48,98.0,9.0,5.75,5.5,2995,5.5,5.5999837
2957,17000000,6.1,105.0,3.0,6.2,6.1,2996,6.1,6.195623
2958,17000000,6.0,104.0,8.0,5.8,5.1,2997,5.1,5.8563304
2959,17000000,7.01,121.0,1.0,6.7,7.5,2998,7.5,6.9568186
2960,17000000,3.4,89.0,3.0,5.13,3.4,2999,3.4,4.2107425
2961,17000000,3.7,90.0,7.0,5.06,3.7,3000,3.7,4.2650404
2962,17000000,5.25,89.0,11.0,4.8,4.8,3001,4.8,4.7458525
2963,17000000,5.8,73.0,10.0,5.9,5.8,3002,5.8,5.7610936
2964,17000000,5.83,95.0,6.0,6.4,5.9,3003,5.9,6.232921
2965,17000000,6.06,107.0,4.0,6.08,5.5,3004,5.5,6.096389
2966,17000000,3.6,94.0,1.0,3.6,3.6,3005,3.6,3.398365
2967,17000000,7.1,122.0,2.0,6.83,7.3,3006,7.3,7.083459
2968,17000000,4.1,82.0,8.0,4.1,4.1,3007,4.1,3.862031
2969,17000000,6.65,120.0,4.0,6.6,6.6,3008,6.6,6.7503805
2970,17000000,3.2,97.0,8.0,3.2,3.2,3009,3.2,2.928749
2971,17000000,6.1,95.0,10.0,6.1,6.1,3011,6.1,6.1078196
2972,17000000,6.33,98.0,10.0,6.88,6.8,3012,6.8,6.7768526
2973,17000000,6.5,104.0,6.0,6.67,6.5,3013,6.5,6.7045803
2974,17000000,5.25,89.0,3.0,5.7,5.7,3014,5.7,5.3474207
2975,17000000,6.3,145.0,12.0,6.2,5.3,3015,5.3,6.3757296
2976,17000000,6.55,120.0,6.0,6.52,6.5,3016,6.5,6.651094
2977,17000000,4.6,128.0,6.0,4.63,4.7,3017,4.7,4.3813286
2978,16937665,7.1,114.0,1.0,7.1,7.1,3018,7.1,7.267468
2979,16800000,5.7,111.0,3.0,5.84,5.7,3019,5.7,5.7551107
2980,16800000,6.6,122.0,10.0,6.4,6.3,3020,6.3,6.5709796
2981,16500000,6.55,102.0,11.0,6.9,6.9,3021,6.9,6.8727674
2982,16500000,7.0,126.0,12.0,6.92,7.3,3022,7.3,7.097307
2983,16500000,6.94,136.0,1.0,6.9,7.7,3023,7.7,7.122882
2984,16500000,6.76,110.0,9.0,6.69,7.5,3024,7.5,6.812832
2985,16500000,6.95,120.0,8.0,6.93,7.0,3025,7.0,7.084833
2986,16500000,6.9,126.0,1.0,7.5,7.5,3026,7.5,7.5318995
2987,16500000,5.63,108.0,9.0,6.2,6.2,3027,6.2,6.0589786
2988,16400000,7.57,128.0,6.0,5.94,8.1,3028,8.1,6.5781527
2989,16066830,2.5,106.0,11.0,2.5,2.5,3029,2.5,2.7169943
2990,16000000,6.84,95.0,7.0,6.08,7.7,3030,7.7,6.350583
2991,16000000,5.5,107.0,7.0,5.93,5.5,3031,5.5,5.785596
2992,16000000,6.86,93.0,5.0,6.62,6.5,3032,6.5,6.761932
2993,16000000,6.87,129.0,12.0,7.44,7.7,3033,7.7,7.4511414
2994,16000000,5.58,106.0,1.0,6.92,6.5,3034,6.5,6.5768914
2995,16000000,7.59,94.0,6.0,7.69,7.8,3035,7.8,7.8041945
2996,16000000,7.9,100.0,1.0,7.9,7.9,3036,7.9,8.095602
2997,16000000,5.25,88.0,1.0,6.77,4.7,3037,4.7,6.2732644
2998,16000000,3.3,80.0,8.0,4.09,3.3,3038,3.3,3.52067
2999,16000000,5.63,91.0,10.0,6.17,5.8,3039,5.8,5.9792905
3000,16000000,4.8,91.0,2.0,4.8,4.8,3041,4.8,4.6321607
3001,16000000,5.3,90.0,2.0,5.21,5.3,3042,5.3,5.0925117
3002,16000000,6.27,141.0,2.0,6.47,7.8,3043,7.8,6.589017
3003,16000000,4.94,94.0,3.0,5.64,5.3,3044,5.3,5.1830597
3004,16000000,6.05,110.0,8.0,6.14,5.6,3045,5.6,6.1679707
3005,16000000,6.26,130.0,6.0,6.46,6.4,3046,6.4,6.536877
3006,16000000,7.05,92.0,3.0,7.48,7.4,3047,7.4,7.4716883
3007,16000000,5.57,91.0,4.0,5.75,6.0,3048,6.0,5.513712
3008,16000000,5.0,114.0,9.0,5.0,5.0,3049,5.0,4.7663035
3009,16000000,7.45,121.0,4.0,7.29,7.8,3050,7.8,7.5357304
3010,16000000,6.85,96.0,8.0,6.85,7.1,3051,7.1,6.929119
3011,16000000,7.4,109.0,5.0,6.93,7.4,3052,7.4,7.215313
3012,16000000,6.62,93.0,7.0,6.2,6.2,3053,6.2,6.3593707
3013,16000000,4.4,94.0,6.0,5.58,5.4,3054,5.4,4.8902054
3014,16000000,5.2,116.0,6.0,6.4,5.2,3055,5.2,6.0788894
3015,16000000,6.86,110.0,11.0,6.47,8.5,3056,8.5,6.675787
3016,16000000,7.1,113.0,3.0,6.95,7.1,3057,7.1,7.147231
3017,16000000,7.1,109.0,10.0,7.02,7.1,3058,7.1,7.167289
3018,16000000,6.1,102.0,9.0,6.32,5.5,3059,5.5,6.2961082
3019,16000000,5.7,96.0,3.0,6.0,5.7,3060,5.7,5.832843
3020,16000000,6.85,88.0,1.0,6.85,7.4,3061,7.4,6.9201427
3021,16000000,5.85,101.0,7.0,5.6,5.6,3062,5.6,5.6185255
3022,16000000,3.1,110.0,10.0,3.1,3.1,3063,3.1,3.0360036
3023,16000000,4.5,86.0,5.0,4.5,4.5,3064,4.5,4.3027487
3024,16000000,4.83,105.0,12.0,5.67,5.4,3065,5.4,5.2956033
3025,16000000,7.0,114.0,6.0,6.91,7.0,3066,7.0,7.077368
3026,16000000,7.0,100.0,5.0,7.0,7.0,3067,7.0,7.110986
3027,16000000,3.8,97.0,9.0,3.8,3.8,3068,3.8,3.5446572
3028,16000000,6.08,116.0,3.0,6.04,7.0,3069,7.0,6.1009245
3029,16000000,6.9,117.0,11.0,6.86,6.8,3070,6.8,6.9990635
3030,16000000,6.85,112.0,5.0,6.85,6.5,3071,6.5,6.980483
3031,16000000,6.1,112.0,9.0,5.6,6.1,3072,6.1,5.766756
3032,16000000,6.5,95.0,8.0,6.8,6.8,3073,6.8,6.7727184
3033,16000000,6.85,118.0,10.0,6.36,7.1,3074,7.1,6.6143465
3034,16000000,6.6,122.0,5.0,6.72,6.6,3075,6.6,6.8264236
3035,16000000,7.31,101.0,3.0,6.77,6.9,3076,6.9,7.0509615
3036,16000000,6.63,120.0,5.0,6.71,6.6,3077,6.6,6.8236694
3037,16000000,3.0,97.0,8.0,3.0,3.0,3078,3.0,2.7968903
3038,16000000,6.93,135.0,3.0,7.13,6.5,3079,6.5,7.2830734
3039,16000000,6.1,93.0,4.0,6.1,6.1,3081,6.1,6.078429
3040,16000000,7.25,161.0,5.0,7.22,7.2,3082,7.2,7.5188627
3041,16000000,7.16,126.0,1.0,7.45,8.3,3083,8.3,7.5813823
3042,16000000,6.15,92.0,11.0,5.83,5.3,3084,5.3,5.9052396
3043,16000000,6.73,86.0,5.0,6.1,6.1,3085,6.1,6.287126
3044,15700000,6.19,103.0,12.0,6.03,5.8,3086,5.8,6.1027584
3045,15600000,4.7,91.0,6.0,3.45,4.7,3087,4.7,3.7551641
3046,15600000,7.17,147.0,9.0,7.17,7.3,3088,7.3,7.40598
3047,15600000,6.4,119.0,8.0,6.59,6.4,3089,6.4,6.6458325
3048,15500000,6.69,115.0,12.0,6.75,6.3,3091,6.3,6.8390274
3049,15500000,5.7,93.0,4.0,5.7,5.7,3092,5.7,5.5416927
3050,15500000,6.3,99.0,9.0,6.1,6.3,3093,6.3,6.1906557
3051,15500000,6.7,102.0,11.0,6.7,6.7,3094,6.7,6.7739263
3052,15500000,6.65,141.0,8.0,6.3,6.3,3095,6.3,6.5700274
3053,15495600,7.3,119.0,5.0,6.88,7.1,3096,7.1,7.171355
3054,15300000,6.05,94.0,1.0,6.47,6.6,3097,6.6,6.3477535
3055,15250000,7.32,95.0,3.0,6.83,6.5,3098,6.5,7.083989
3056,15000000,6.72,103.0,11.0,6.23,7.7,3099,7.7,6.432212
3057,15000000,6.18,105.0,12.0,6.42,7.4,3100,7.4,6.3968368
3058,15000000,6.82,109.0,5.0,6.41,6.9,3101,6.9,6.6344657
3059,15000000,6.6,116.0,12.0,7.18,7.4,3102,7.4,7.13362
3060,15000000,6.58,118.0,12.0,8.0,8.0,3103,8.0,7.7452984
3061,15000000,7.51,122.0,10.0,8.3,8.3,3104,8.3,8.295588
3062,15000000,6.94,120.0,1.0,7.46,7.9,3105,7.9,7.500744
3063,15000000,6.45,107.0,12.0,6.04,6.1,3106,6.1,6.2077703
3064,15000000,6.23,111.0,12.0,6.31,7.4,3107,7.4,6.3469853
3065,15000000,6.45,109.0,8.0,6.15,6.5,3108,6.5,6.3077054
3066,15000000,6.78,92.0,10.0,6.72,6.5,3109,6.5,6.792725
3067,15000000,7.49,154.0,2.0,7.57,7.7,3110,7.7,7.8520994
3068,15000000,7.5,114.0,12.0,8.0,8.0,3111,8.0,8.0407295
3069,15000000,6.93,92.0,3.0,6.97,7.5,3112,7.5,7.051289
3070,15000000,7.15,103.0,3.0,6.19,7.2,3113,7.2,6.565509
3071,15000000,6.68,100.0,1.0,6.2,6.2,3114,6.2,6.3837442
3072,15000000,6.55,109.0,10.0,6.33,6.2,3115,6.2,6.469318
3073,15000000,6.58,124.0,3.0,7.1,7.5,3116,7.5,7.116163
3074,15000000,6.69,109.0,3.0,6.92,7.6,3117,7.6,6.978758
3075,15000000,6.15,94.0,3.0,6.3,6.2,3118,6.2,6.2568474
3076,15000000,6.5,101.0,2.0,6.28,6.5,3119,6.5,6.389363
3077,15000000,6.52,98.0,7.0,6.23,7.3,3120,7.3,6.365007
3078,15000000,7.03,103.0,11.0,7.41,7.3,3121,7.3,7.41753
3079,15000000,5.22,113.0,10.0,5.26,5.9,3122,5.9,5.0602827
3080,15000000,6.55,95.0,2.0,6.82,6.4,3123,6.4,6.8167524
3081,15000000,6.82,120.0,2.0,6.82,7.1,3124,7.1,6.979232
3082,15000000,7.5,135.0,12.0,7.64,7.8,3125,7.8,7.8267446
3083,15000000,6.71,135.0,8.0,7.23,7.5,3126,7.5,7.2699375
3084,15000000,5.99,87.0,2.0,5.03,5.1,3127,5.1,5.2923627
3085,15000000,6.15,88.0,2.0,5.5,5.5,3128,5.5,5.638007
3086,15000000,7.21,105.0,8.0,7.55,7.0,3129,7.0,7.596643
3087,15000000,6.49,97.0,1.0,6.64,7.1,3130,7.1,6.6545897
3088,15000000,6.26,112.0,2.0,6.51,6.4,3131,6.4,6.5242157
3089,15000000,5.5,94.0,5.0,5.61,5.5,3132,5.5,5.3981447
3090,15000000,6.1,98.0,12.0,6.22,6.2,3133,6.2,6.2023125
3091,15000000,6.44,109.0,9.0,6.59,7.6,3134,7.6,6.630237
3092,15000000,6.5,104.0,12.0,6.5,6.6,3135,6.6,6.560436
3093,15000000,6.5,118.0,6.0,6.72,7.3,3136,7.3,6.7803583
3094,15000000,5.7,89.0,12.0,5.03,5.7,3137,5.7,5.0846615
3095,15000000,7.4,115.0,12.0,7.1,7.1,3138,7.1,7.337215
3096,15000000,7.7,123.0,11.0,7.68,7.7,3139,7.7,7.894744
3097,15000000,6.52,100.0,9.0,7.07,7.8,3140,7.8,6.9920692
3098,15000000,5.58,106.0,3.0,5.2,5.6,3141,5.6,5.197213
3099,15000000,7.2,102.0,11.0,7.2,7.2,3142,7.2,7.3144283
3100,15000000,7.3,119.0,12.0,7.5,7.5,3143,7.5,7.6135306
3101,15000000,4.94,86.0,4.0,5.2,5.2,3144,5.2,4.9256277
3102,15000000,4.8,99.0,9.0,5.53,4.8,3145,4.8,5.013217
3103,15000000,6.7,120.0,4.0,6.36,6.7,3146,6.7,6.5891867
3104,15000000,6.5,110.0,3.0,6.23,6.5,3148,6.5,6.3853135
3105,15000000,6.08,106.0,2.0,6.25,6.3,3149,6.3,6.2301054
3106,15000000,5.85,90.0,2.0,6.05,6.1,3150,6.1,5.90813
3107,15000000,6.84,98.0,10.0,6.58,8.0,3151,8.0,6.7237697
3108,15000000,4.97,90.0,7.0,5.1,3.9,3152,3.9,4.8520403
3109,15000000,6.98,126.0,12.0,7.5,7.5,3153,7.5,7.525506
3110,15000000,6.7,115.0,8.0,6.7,6.6,3154,6.6,6.817813
3111,15000000,6.31,106.0,4.0,6.04,5.8,3155,5.8,6.1543508
3112,15000000,4.7,89.0,2.0,4.7,4.7,3156,4.7,4.5387325
3113,15000000,6.55,111.0,4.0,6.0,6.0,3157,6.0,6.227655
3114,15000000,6.15,100.0,5.0,6.72,6.9,3158,6.9,6.61979
3115,15000000,6.1,107.0,4.0,7.33,7.3,3159,7.3,7.08073
3116,15000000,6.96,124.0,4.0,7.07,7.2,3160,7.2,7.21699
3117,15000000,5.8,97.0,9.0,5.8,5.8,3161,5.8,5.7648177
3118,15000000,4.0,90.0,10.0,5.1,4.0,3162,4.0,4.4096937
3119,15000000,7.41,155.0,10.0,7.41,7.9,3163,7.9,7.6836185
3120,15000000,5.95,103.0,7.0,6.47,6.5,3164,6.5,6.366991
3121,15000000,5.93,88.0,7.0,5.82,5.7,3165,5.7,5.7884254
3122,15000000,6.63,108.0,8.0,6.33,6.3,3166,6.3,6.4995136
3123,15000000,6.2,101.0,5.0,6.33,6.4,3167,6.4,6.331606
3124,15000000,6.85,124.0,1.0,6.85,7.6,3168,7.6,7.025256
3125,15000000,6.93,134.0,11.0,7.01,7.8,3169,7.8,7.166657
3126,15000000,5.25,94.0,1.0,5.49,5.7,3170,5.7,5.2515454
3127,15000000,4.4,97.0,9.0,5.64,4.4,3171,4.4,4.907674
3128,15000000,7.27,140.0,4.0,7.39,7.3,3172,7.3,7.6013618
3129,15000000,6.3,95.0,10.0,5.99,6.0,3173,6.0,6.0951996
3130,15000000,6.2,100.0,4.0,6.55,6.2,3174,6.2,6.499516
3131,15000000,6.2,106.0,2.0,6.1,6.1,3175,6.1,6.1542735
3132,15000000,6.37,117.0,1.0,6.37,6.3,3176,6.3,6.466525
3133,15000000,6.7,90.0,10.0,6.68,6.6,3177,6.6,6.7309613
3134,15000000,4.7,92.0,10.0,4.87,4.7,3178,4.7,4.5729675
3135,15000000,5.6,84.0,7.0,6.31,5.6,3179,5.6,6.04456
3136,15000000,7.28,117.0,3.0,7.27,8.1,3180,8.1,7.457654
3137,15000000,6.87,122.0,8.0,6.71,6.7,3181,6.7,6.9002123
3138,15000000,6.64,130.0,7.0,6.62,6.6,3182,6.6,6.780566
3139,15000000,7.22,131.0,7.0,7.18,7.5,3183,7.5,7.394754
3140,15000000,5.73,109.0,1.0,5.4,5.0,3184,5.0,5.395486
3141,15000000,5.15,95.0,11.0,5.42,5.4,3185,5.4,5.104654
3142,15000000,6.26,114.0,5.0,6.35,6.0,3186,6.0,6.41549
3143,15000000,5.96,104.0,2.0,5.95,5.8,3187,5.8,5.940154
3144,15000000,6.85,97.0,11.0,6.52,6.2,3188,6.2,6.676499
3145,15000000,4.6,87.0,4.0,4.6,4.6,3189,4.6,4.4209795
3146,15000000,7.15,107.0,8.0,7.05,7.0,3190,7.0,7.208119
3147,15000000,6.52,125.0,8.0,7.12,6.6,3191,6.6,7.098241
3148,15000000,6.9,111.0,10.0,6.22,6.9,3192,6.9,6.508721
3149,15000000,4.6,87.0,9.0,5.11,4.6,3193,4.6,4.6841354
3150,15000000,6.79,115.0,1.0,7.17,7.2,3194,7.2,7.2209077
3151,15000000,6.1,121.0,8.0,6.1,6.1,3195,6.1,6.1854587
3152,15000000,5.9,97.0,4.0,6.8,6.6,3196,6.6,6.578824
3153,15000000,6.48,118.0,8.0,6.56,6.9,3197,6.9,6.647864
3154,15000000,6.2,92.0,10.0,6.28,6.1,3198,6.1,6.270883
3155,15000000,5.7,97.0,8.0,5.78,5.7,3199,5.7,5.708525
3156,15000000,4.7,76.0,4.0,3.2,3.2,3200,3.2,3.6365137
3157,15000000,6.58,119.0,1.0,6.95,7.1,3201,7.1,6.9970984
3158,15000000,6.94,124.0,3.0,6.66,6.4,3202,6.4,6.906912
3159,15000000,6.24,91.0,11.0,5.75,5.1,3203,5.1,5.871867
3160,15000000,5.2,96.0,3.0,6.25,5.2,3204,5.2,5.832236
3161,15000000,6.3,103.0,10.0,5.8,5.8,3205,5.8,5.9722133
3162,15000000,7.21,132.0,12.0,7.11,7.9,3206,7.9,7.3261704
3163,15000000,6.5,122.0,4.0,6.65,6.0,3207,6.0,6.7447515
3164,15000000,6.5,116.0,3.0,6.8,6.9,3208,6.9,6.844247
3165,15000000,5.68,118.0,2.0,6.69,6.6,3209,6.6,6.477581
3166,15000000,6.07,108.0,6.0,6.68,6.6,3210,6.6,6.5811872
3167,15000000,6.4,106.0,9.0,6.42,6.4,3211,6.4,6.4819527
3168,15000000,6.71,124.0,9.0,7.02,7.4,3212,7.4,7.080922
3169,15000000,5.4,94.0,3.0,6.4,5.5,3213,5.5,6.0632234
3170,15000000,4.9,94.0,3.0,5.4,4.9,3214,4.9,5.030821
3171,15000000,6.5,97.0,6.0,6.8,6.8,3215,6.8,6.7850003
3172,15000000,5.5,88.0,5.0,5.73,5.5,3216,5.5,5.4733424
3173,15000000,5.5,91.0,5.0,5.25,5.5,3217,5.5,5.1854525
3174,15000000,6.6,124.0,11.0,7.4,7.4,3218,7.4,7.3222303
3175,15000000,7.7,107.0,2.0,7.7,7.9,3219,7.9,7.895651
3176,15000000,7.16,106.0,1.0,6.92,6.6,3220,6.6,7.133392
3177,15000000,8.03,147.0,10.0,8.05,7.9,3221,7.9,8.347277
3178,15000000,6.1,94.0,6.0,6.84,6.1,3222,6.1,6.674008
3179,15000000,6.52,102.0,8.0,6.36,6.2,3223,6.2,6.4696
3180,15000000,6.4,88.0,8.0,6.67,5.3,3224,5.3,6.624687
3181,15000000,6.85,93.0,7.0,6.85,7.1,3225,7.1,6.9251547
3182,15000000,5.87,105.0,7.0,4.75,4.6,3226,4.6,5.0219784
3183,15000000,6.5,120.0,9.0,6.5,6.5,3227,6.5,6.6118
3184,15000000,5.1,82.0,8.0,5.1,5.1,3228,5.1,4.9048066
3185,15000000,6.83,104.0,2.0,6.7,6.7,3229,6.7,6.8508043
3186,15000000,6.88,103.0,11.0,7.18,7.5,3230,7.5,7.1956882
3187,15000000,6.2,92.0,4.0,6.2,6.2,3231,6.2,6.1921782
3188,15000000,6.08,93.0,10.0,6.13,6.3,3232,6.3,6.119634
3189,15000000,5.3,98.0,1.0,5.71,5.3,3233,5.3,5.401734
3190,15000000,6.85,98.0,10.0,6.85,6.3,3234,6.3,6.9289613
3191,15000000,6.49,106.0,10.0,6.2,5.5,3235,5.5,6.344289
3192,15000000,6.71,127.0,12.0,6.41,5.9,3236,5.9,6.6234064
3193,15000000,6.95,103.0,10.0,7.14,7.1,3237,7.1,7.19217
3194,15000000,5.93,91.0,9.0,4.6,3.9,3238,3.9,4.9507303
3195,15000000,6.53,112.0,5.0,6.4,6.2,3239,6.2,6.5384336
3196,15000000,6.78,111.0,9.0,6.29,6.6,3240,6.6,6.5242605
3197,15000000,6.2,111.0,10.0,6.2,6.2,3241,6.2,6.260987
3198,15000000,5.4,98.0,1.0,5.74,5.4,3242,5.4,5.4626927
3199,15000000,6.63,114.0,11.0,6.61,6.5,3243,6.5,6.715289
3200,15000000,6.75,120.0,2.0,6.07,5.8,3244,5.8,6.3804245
3201,15000000,7.23,111.0,4.0,7.23,6.5,3245,6.5,7.3922477
3202,15000000,6.69,116.0,11.0,6.88,7.0,3246,7.0,6.9423623
3203,15000000,6.62,115.0,12.0,6.31,6.7,3247,6.7,6.487186
3204,15000000,6.71,130.0,5.0,6.75,6.8,3248,6.8,6.907258
3205,15000000,7.9,110.0,6.0,7.9,7.9,3249,7.9,8.107133
3206,15000000,5.8,98.0,10.0,6.7,6.7,3250,6.7,6.4676423
3207,15000000,5.4,83.0,5.0,5.4,5.4,3251,5.4,5.2366753
3208,15000000,6.0,97.0,7.0,6.0,6.3,3252,6.3,5.9893117
3209,15000000,6.2,98.0,12.0,6.35,6.2,3253,6.2,6.332762
3210,15000000,6.08,93.0,10.0,5.4,5.4,3254,5.4,5.5377536
3211,15000000,6.0,100.0,10.0,6.2,6.0,3255,6.0,6.1655793
3212,15000000,6.1,104.0,9.0,6.1,6.1,3256,6.1,6.137687
