tconst,averagerating,numvotes
tt24330246,3.8,12
tt2433040,5.1,3676
tt24330464,4.6,474
tt24330660,5.5,76
tt2433078,5.6,347
tt2433082,6.2,46
tt2433086,7.4,43
tt24330928,6.0,40
tt2433118,6.7,244
tt24331406,8.2,23
tt2433144,6.4,9
tt2433148,5.9,143
tt24331572,5.8,45
tt2433190,6.3,1453
tt2433202,5.9,46
tt2433336,6.8,215
tt2433408,7.6,70
tt2433448,7.4,336
tt2433528,5.2,156
tt2433530,6.2,32
tt2433542,4.7,169
tt2433646,5.2,28
tt2433732,5.3,12
tt2433848,7.1,12
tt2434154,6.9,46
tt2434164,6.1,45
tt24342088,4.7,2347
tt2434398,7.4,12
tt2434530,4.7,46
tt2434550,6.3,76
tt2434618,8.4,9
tt2434620,9.0,131
tt2434630,8.9,9
tt2434688,6.8,42
tt2434740,6.8,69
tt2434800,5.4,339
tt2434950,6.5,204
tt2434960,6.5,24
tt2434988,7.4,896
tt24350214,7.8,24
tt2435076,6.9,473
tt2435106,7.9,102
tt2435166,7.8,15
tt2435174,6.6,64
tt2435286,4.9,168
tt24354288,5.4,23
tt2435458,5.5,1049
tt2435488,4.0,11
tt24355094,6.5,46
tt2435514,2.8,1205
tt2435520,5.8,68
tt2435522,4.0,8
tt2435618,4.6,12
tt2435676,6.2,58
tt2435680,6.8,14
tt2435870,6.6,64
tt2435892,6.1,25
tt2435970,3.1,249
tt2435994,9.2,7
tt2436046,5.2,2363
tt2436058,6.7,14
tt2436328,7.1,194
tt2436344,5.4,163
tt2436386,6.3,83218
tt2436452,5.8,1527
tt2436488,8.2,37
tt2436516,6.6,14868
tt2436540,5.2,38
tt2436562,6.0,15
tt2436666,3.4,26
tt2436682,5.8,11637
tt2436706,5.9,183
tt2436898,6.2,8
tt2436900,8.1,30
tt2437102,6.0,43
tt2437226,2.8,26
tt2437236,5.4,20
tt2437548,5.3,2485
tt2437560,3.3,8
tt2437584,3.8,14
tt2437612,8.8,5
tt2437648,3.7,180
tt2437712,4.6,191
tt2437786,6.5,571
tt2437816,6.7,10
tt2437862,5.2,12
tt2437954,5.7,2484
tt2438072,8.4,9
tt2438106,7.5,44
tt2438152,5.8,17
tt2438644,7.2,32155
tt2438658,4.6,46
tt2438662,6.2,8
tt2438742,6.8,19
tt2438756,6.4,14
tt2438764,2.8,642
tt2438818,7.3,34
tt2438834,8.2,10
tt2438860,6.5,147
tt2439168,4.8,6
tt2439190,4.8,459
tt2439412,7.0,7
tt2439434,7.1,19
tt2439638,3.9,84
tt24396450,7.8,53
tt2439946,2.4,2382
tt2440036,6.9,5155
tt2440140,5.2,48
tt2440170,5.3,7
tt2440224,7.2,13
tt2440354,5.6,3499
tt2440362,4.2,860
tt24406494,2.0,9
tt2440728,6.6,28
tt24407396,9.0,25
tt2440910,7.5,62
tt2440980,7.2,9
tt2441052,5.2,10
tt2441172,7.6,12
tt2441174,4.4,394
tt2441212,5.5,297
tt2441218,3.8,24
tt2441232,1.8,422
tt2441402,7.2,60
tt2441426,6.6,34
tt2441606,6.4,7
tt24417030,5.9,96
tt2441806,5.7,249
tt2441862,6.4,69
tt2441982,4.6,4560
tt2442038,4.4,24
tt2442080,7.4,2420
tt2442088,6.5,20
tt2442222,4.8,42
tt2442302,9.0,11
tt2442384,5.0,288
tt2442466,6.4,748
tt2442488,6.7,150
tt2442502,5.4,554
tt2442564,7.5,56
tt2442620,6.0,143
tt2442644,7.6,150
tt2442662,2.9,273
tt2442670,6.3,349
tt2442772,6.0,31
tt2443022,4.3,949
tt2443108,6.8,18
tt2443142,7.3,15
tt2443164,8.3,63
tt2443216,6.8,34
tt2443356,4.5,619
tt2443726,6.3,12
tt2443734,6.5,269
tt2443750,5.6,24
tt2443822,5.5,5681
tt2443852,4.6,305
tt2443986,9.0,8
tt2444006,5.2,606
tt2444014,4.8,6
tt2444092,3.7,990
tt2444258,7.9,9
tt2444350,6.8,27
tt24443706,5.4,729
tt2444498,7.2,10
tt2444508,8.0,9
tt2444522,5.4,15
tt2444552,8.1,9
tt2444624,5.2,7
tt2444632,7.6,9
tt2444676,7.0,75
tt24447062,9.7,16
tt2444942,6.9,117
tt24449462,4.0,15
tt2444946,7.2,1270
tt2445032,6.4,59
tt2445042,3.5,35
tt2445148,6.6,272
tt2445178,5.2,1247
tt2445236,4.0,518
tt2445298,7.4,39
tt2445374,7.6,48
tt2445380,8.3,30
tt24454164,7.0,18
tt2445418,4.1,104
tt2445488,8.3,72
tt2445508,8.3,118
tt2445554,4.7,16
tt2445556,6.9,87
tt2445568,3.8,1899
tt2445592,5.2,11
tt2445698,7.1,1110
tt2445788,4.6,18
tt2445888,7.5,11
tt2445956,8.1,9
tt24460200,4.4,57
tt2446042,6.0,201110
tt2446130,7.7,57
tt2446180,6.9,16
tt2446192,5.7,1658
tt2446318,5.4,476
tt24464438,2.8,248
tt2446502,3.5,2783
tt2446600,7.8,2819
tt2446682,7.1,8
tt2446718,7.3,12
tt2446746,3.2,333
tt2446786,6.4,1441
tt2446980,6.6,142770
tt2446990,5.6,173
tt2447010,7.0,27
tt2447034,8.5,12
tt2447092,7.7,9
tt2447110,3.8,44
tt2447162,4.4,51
tt2447226,6.3,11
tt2447244,8.9,13
tt2447266,8.1,25
tt2447318,6.4,59
tt2447336,5.7,89
tt2447338,4.4,126
tt2447374,6.4,19
tt2447664,7.3,13
tt2447670,9.0,12
tt2447750,8.2,238
tt2447808,5.1,59
tt2447810,4.0,160
tt2447822,2.0,12
tt2447842,5.7,169
tt2447902,7.1,8
tt2447908,6.5,44
tt2447912,6.6,9
tt2447918,8.2,13
tt2447920,6.2,74
tt2447934,6.1,1693
tt2447938,8.9,9
tt2447952,3.6,123
tt2447982,5.8,14
tt2448022,5.9,101
tt2448028,7.3,153
tt2448130,8.9,55
tt24484788,7.6,14
tt24484844,6.9,106
tt24485052,7.9,25797
tt24485376,6.3,926
tt2448584,6.2,886
tt24486184,7.2,151
tt24486340,8.1,8
tt2448704,6.7,51
tt2448736,8.2,12
tt2448852,3.8,44
tt2448866,6.9,43
tt2448880,4.7,768
tt2448912,5.0,411
tt2448958,8.1,9
tt2449180,6.3,389
tt24491976,7.3,7
tt2449310,7.0,16
tt2449318,6.7,142
tt2449408,7.6,20
tt2449468,6.4,166
tt2449590,8.9,13
tt2449606,5.3,17
tt2449612,6.1,58
tt2449630,8.3,19
tt2449638,4.2,2399
tt2449810,4.6,1929
tt2449922,4.4,41
tt2450026,4.3,52
tt2450038,8.1,9
tt2450042,6.9,32
tt2450056,8.6,112
tt2450186,6.0,43089
tt2450258,7.0,782
tt2450264,6.5,843
tt2450274,7.9,20
tt2450334,5.7,1506
tt2450412,5.6,28
tt2450440,5.7,2377
tt2450480,7.3,21
tt2450486,6.8,112
tt2450494,7.3,86
tt2450520,2.9,242
tt24505882,5.6,10
tt2450598,7.2,139
tt2450684,6.6,493
tt24507694,7.4,129
tt2450818,8.4,11
tt24509990,6.2,11653
tt24510110,6.7,6
tt2451110,4.9,509
tt2451318,3.6,13
tt2451340,4.8,8
tt24513410,6.7,36
tt2451346,7.1,27
tt24513716,7.0,13
tt24513892,6.0,141
tt24514002,9.2,13
tt24514040,7.4,13
tt24514130,8.1,35
tt2451494,6.3,28
tt2451498,7.7,43
tt2451550,5.7,421
tt2451588,7.6,15
tt2451602,4.3,12
tt2451640,5.7,96
tt24516518,8.3,1673
tt24516532,5.6,60
tt2451666,7.6,9
tt2451670,6.6,20
tt2451688,4.2,115
tt24517128,5.9,51
tt24517146,5.1,7
tt2451738,7.5,7
tt2451742,6.5,345
tt24517458,7.2,3877
tt2451750,7.2,32
tt24517618,7.9,119
tt24517860,6.6,10
tt24517876,9.0,51
tt24517886,8.8,18
tt24517988,8.6,90
tt24518062,6.6,17
tt24518066,8.4,12
tt24518110,6.1,44
tt24518132,7.3,122
tt2451838,8.5,32
tt2451840,9.0,15
tt2451894,7.1,78
tt2451902,5.0,187
tt2451934,7.3,38
tt2451946,6.7,31
tt2451948,7.4,5
tt2451962,5.6,20
tt2452042,7.0,48818
tt2452150,6.6,17076
tt2452200,6.4,29223
tt2452236,7.6,27
tt2452244,5.9,72796
tt2452254,6.8,30788
tt2452266,7.9,9
tt2452292,5.6,20
tt2452306,6.4,17
tt2452352,6.3,223
tt2452384,5.8,181
tt2452386,7.3,77823
tt2452452,8.8,17
tt2452470,5.0,1476
tt2452484,6.0,28
tt2452800,5.0,140
tt2452978,2.7,110
tt2452990,6.9,37
tt2454134,7.4,232
tt2454430,6.6,1211
tt24546804,6.5,166
tt2454836,5.3,150
tt2454874,7.2,8
tt2454898,3.8,28
tt2454904,4.6,16
tt2454970,7.2,76
tt2455044,6.8,32
tt2455108,8.4,14
tt2455192,8.8,15
tt2455330,7.4,31
tt2455354,6.1,13
tt2455368,7.1,181
tt2455388,7.7,86
tt2455402,6.5,33
tt2455404,6.6,130
tt2455408,4.2,25
tt2455428,7.8,47
tt2455436,5.4,60
tt2455440,6.8,17
tt2455454,9.4,15
tt2455458,5.5,9
tt2455470,6.1,106
tt2455568,3.7,61
tt2455580,4.2,37
tt2455658,7.2,13
tt2455730,4.9,175
tt2455762,4.8,22
tt2455776,8.2,12
tt2455788,8.6,8
tt2455798,4.3,143
tt2455806,5.4,18
tt2455922,6.8,40
tt2455972,8.4,16
tt2456088,7.7,11
tt2456134,6.8,84
tt2456330,8.4,916
tt2456440,4.0,10
tt2456492,5.6,269
tt2456494,5.4,22
tt2456514,5.3,56
tt2456522,7.9,301
tt2456524,5.0,17
tt2456536,6.4,2197
tt2456636,7.4,43
tt2456674,7.1,12
tt2456720,5.2,1203
tt2457080,5.3,345
tt2457170,4.5,16
tt2457206,4.3,76
tt2457228,5.8,48
tt2457258,6.6,64
tt2457282,7.8,4012
tt2457324,4.8,121
tt2457330,6.0,32
tt2457366,3.8,145
tt2457370,8.6,23
tt2457382,4.4,8
tt2457408,6.8,50
tt2457456,6.3,31
tt2457504,6.5,171
tt2457544,5.8,61
tt2457548,7.3,283
tt2457550,7.2,23
tt2457576,4.1,20
tt24575936,6.8,17
tt2457604,8.3,20
tt24577296,7.7,34
tt2457742,5.2,15
tt24577578,6.9,32
tt24578182,4.1,54
tt24578916,9.6,40
tt2457980,4.6,27
tt2458010,3.4,172
tt2458022,4.9,10
tt2458040,5.7,223
tt24580986,7.4,137
tt2458106,6.1,13196
tt24581070,5.0,153
tt24581148,4.4,9
tt2458194,6.1,15
tt2458202,7.5,46
tt2458216,6.6,9
tt2458256,5.5,110
tt2458296,6.9,14
tt2458314,6.5,2090
tt2458372,7.7,27
tt2458412,4.4,127
tt2458444,4.7,8
tt2458524,6.7,571
tt2458582,6.0,311
tt2458586,5.3,220
tt2458590,4.9,16
tt2458592,3.8,40
tt2458596,6.4,167
tt2458606,6.2,124
tt2458620,7.4,63
tt2458680,7.0,28
tt2458698,7.1,95
tt2458726,6.6,61
tt2458776,7.3,7026
tt2458786,4.5,179
tt2458804,8.2,7
tt2458820,6.5,88
tt2458862,5.8,5
tt2458876,4.4,430
tt2458898,7.6,24
tt2458910,5.6,32
tt2458912,7.4,111
tt2458948,8.0,13225
tt2458952,4.5,177
tt2458954,5.8,13
tt2458968,7.2,9
tt2458988,5.6,234
tt2459022,6.2,3763
tt2459028,1.8,882
tt2459036,5.4,17
tt2459038,2.4,572
tt2459072,7.1,37
tt2459084,5.0,8
tt2459100,7.4,107
tt2459144,7.8,21
tt2459156,7.0,13734
tt2459160,5.9,142
tt2459222,6.7,36
tt2459224,6.1,54
tt2459240,6.7,46
tt2459244,3.3,53
tt2459266,7.2,9
tt2459282,5.6,152
tt2459292,3.7,16
tt2459306,7.2,58
tt2459364,4.3,19
tt2459460,4.2,24
tt2459474,3.2,9
tt2459484,4.3,7
tt2459496,5.2,189
tt2459578,6.5,16
tt2459758,5.5,164
tt2459784,5.8,19
tt2459920,5.1,771
tt2459960,4.0,16
tt2460110,5.7,79
tt2460192,7.5,26
tt2460348,5.1,270
tt2460366,7.4,33
tt2460394,5.9,43
tt2460414,5.7,321
tt2460422,5.7,208
tt2460426,7.3,1374
tt2460430,7.6,7
tt2460440,8.9,39
tt2460468,6.3,391
tt2460472,6.2,35
tt2460484,7.0,17
tt2460488,2.2,1964
tt2460502,3.8,13
tt2460506,6.7,64
tt2460590,6.8,77
tt2460594,6.8,45
tt2460612,5.4,13
tt2460634,5.7,16
tt2460656,5.7,50
tt2460678,4.9,38
tt2460690,2.7,531
tt2460716,5.0,25
tt2460762,4.3,29
tt2460764,6.0,23
tt2460768,7.6,24
tt2460786,8.7,8
tt2460828,5.9,24
tt2460842,7.9,15
tt2460860,4.4,45
tt2460872,6.1,139
tt2461008,4.0,10
tt2461030,4.8,727
tt2461034,6.3,1495
tt2461084,5.7,36
tt2461104,6.6,80
tt2461124,7.3,53
tt2461126,6.5,428
tt2461132,4.9,39852
tt2461150,5.8,57993
tt2461182,5.2,22
tt2461190,6.6,43
tt2461216,7.2,73
tt2461218,6.3,56
tt2461226,6.9,184
tt2461262,4.9,211
tt2461266,6.1,19
tt2461340,5.7,3081
tt2461462,5.2,238
tt2461504,8.3,12
tt2461520,5.9,10875
tt2461594,5.6,45
tt2461622,7.1,35
tt2461678,5.3,9
tt2461684,6.1,108
tt2461726,7.1,57
tt2461740,6.5,67
tt2461760,8.1,307
tt2461906,8.1,677
tt2461908,6.0,85
tt2462202,7.4,11
tt2462224,7.6,6
tt2462276,5.9,130
tt2462420,4.7,22
tt2462486,4.5,19
tt2462506,6.2,197
tt2462580,4.2,253
tt2462604,8.4,11
tt2462622,8.6,8
tt2462682,5.1,14
tt2462696,7.4,14
tt2462708,6.8,36
tt2462722,5.3,502
tt2462750,6.6,367
tt2462758,4.5,67
tt2462764,6.6,53
tt2462812,7.3,27
tt2462954,7.8,9
tt2463004,8.3,20
tt2463010,8.0,42
tt2463084,7.8,6
tt2463100,7.3,8
tt2463154,5.7,1831
tt2463208,6.7,222339
tt2463288,6.0,56463
tt2463302,6.7,1358
tt2463402,6.0,7
tt24634274,7.6,454
tt24634684,6.7,24
tt2463512,6.1,7111
tt2463524,3.3,323
tt2463560,7.2,7
tt2463612,4.3,32
tt2463672,8.7,112
tt2463692,6.2,763
tt2463712,5.8,236
tt2463742,8.1,19
tt2463746,5.9,202
tt24638018,6.7,18
tt2463808,7.3,389
tt2463820,5.4,6
tt2463842,5.5,455
tt24638438,6.6,93
tt2463848,6.0,48
tt24638512,8.3,6
tt2463922,3.5,1083
tt2464018,6.8,5576
tt24640238,5.6,28
tt2464044,8.5,22
tt24640474,4.1,206
tt24640480,6.5,1196
tt2464056,6.5,16
tt24640662,6.1,11
tt2464274,7.0,21
tt2464322,3.6,70
tt2464358,8.3,9
tt2464362,7.2,14
tt2464388,7.5,35
tt2464442,7.0,40
tt2464450,3.4,53
tt2464480,6.7,25
tt2464486,6.7,63
tt2464508,5.6,70
tt2464624,8.6,10
tt2464690,7.0,1261
tt2464710,8.2,9
tt2464786,7.8,25
tt2464806,6.6,17
tt2464812,6.2,417
tt2464822,5.6,116
tt2465140,5.4,6618
tt2465146,5.9,15024
tt2465246,6.2,71
tt2465264,6.1,41
tt2465308,5.5,706
tt2465378,8.1,1038
tt24655170,4.6,332
tt24655230,8.9,561
tt2465536,4.8,241
tt24655394,7.4,10
tt2465540,6.3,114
tt24655620,7.6,7
tt2465578,7.2,13276
tt2465620,4.6,272
tt2465640,7.1,15
tt2465646,6.2,26
tt24657342,6.0,70
tt24657392,7.2,5
tt24657462,5.9,17
tt24658590,7.6,17
tt24658608,8.5,562
tt24659372,4.8,395
tt24659894,9.0,144
tt2466212,6.8,61
tt2466346,4.0,77
tt2466406,7.0,7
tt2466418,7.1,43
tt2466422,6.1,27
tt2466510,9.1,55
tt2466604,7.1,15
tt2466622,6.0,107
tt2466654,6.6,36
tt2466678,7.7,521
tt2466684,7.4,2797
tt24667006,8.7,7
tt2466708,4.6,200
tt24667568,5.9,128
tt2466786,7.0,284
tt24667868,8.3,41
tt2466830,7.3,1696
tt24668328,6.7,7
tt24668540,9.2,2228
tt2466896,6.4,92
tt2466950,7.1,111
tt24669792,3.5,28
tt2466988,6.6,24
tt24670176,5.9,392
tt2467020,7.2,16
tt24670346,5.6,204
tt2467046,3.1,41837
tt2467370,8.4,17
tt2467442,7.1,1176
tt2467480,5.3,1836
tt2467634,7.7,11
tt24679190,7.1,2550
tt24683702,6.6,1460
tt2468498,4.2,107
tt2468638,6.8,1898
tt2468774,7.0,11432
tt2468804,6.7,50
tt2468826,6.3,717
tt2468890,6.6,44
tt2469200,3.7,263
tt2469202,7.3,28
tt2469210,6.4,1344
tt2469216,3.7,97
tt2469386,7.1,17
tt2469524,7.5,628
tt2469760,3.6,940
tt2469876,6.8,30
tt2469910,8.0,7
tt2469980,7.3,5514
tt2470012,7.8,7
tt2470060,6.2,28
tt2470100,5.7,38
tt2470102,6.2,38
tt24701256,9.6,32
tt2470126,3.8,7
tt2470148,6.2,56
tt24701840,8.0,1077
tt2470832,7.6,36
tt2470922,7.0,87
tt2470938,5.3,87
tt2471242,5.7,10
tt2471264,4.0,7
tt2471282,2.6,23
tt2471442,8.0,11
tt2471538,6.2,8
tt2471640,7.5,22953
tt2471660,8.5,28
tt2471706,7.7,48
tt2471934,5.7,124
tt2471946,5.6,15
tt2471956,7.0,6
tt2471960,7.5,45
tt24720644,7.6,595
tt2472432,7.0,2792
tt24724658,5.7,159
tt2472510,5.2,6
tt2472654,6.4,13
tt2472668,4.2,34
tt2472712,5.2,28
tt24727398,6.0,2096
tt2472742,6.4,319
tt2472754,2.2,11
tt2472956,7.0,114
tt2473024,5.8,44
tt2473052,2.1,90
tt2473076,6.2,15
tt2473214,7.8,14
tt2473216,2.9,9
tt2473310,8.3,18
tt2473328,3.9,27
tt2473368,6.5,58
tt2473432,6.5,19
tt2473462,4.3,9
tt2473476,8.5,3519
tt2473486,7.2,650
tt2473510,4.6,30099
tt2473514,8.8,11
tt2473516,5.5,18
tt2473526,8.2,101
tt2473532,5.8,791
tt2473574,6.2,18
tt2473582,6.8,46
tt2473590,9.5,13
tt2473598,3.7,15
tt2473602,6.9,25763
tt2473614,6.4,6
tt2473624,7.8,122
tt2473682,5.0,44871
tt2473706,5.1,15
tt2473710,6.9,9
tt2473718,4.9,535
tt2473732,7.1,31
tt2473734,6.4,32
tt2473746,6.9,279
tt2473750,5.5,2508
tt2473754,5.5,40
tt2473762,6.4,263
tt2473764,5.3,7
tt2473794,6.8,26852
tt2473804,6.6,84
tt2473806,9.2,9
tt24738338,9.0,6
tt2473884,6.5,55
tt2474024,5.8,10601
tt2474086,5.8,38
tt2474142,6.5,38
tt2474156,8.3,36
tt2474164,8.6,25
tt2474232,6.2,7
tt2474310,6.9,4538
tt2474438,7.0,3278
tt2474496,5.0,15
tt2474786,4.7,15
tt24747896,8.0,8
tt2474838,3.6,36
tt24748792,7.3,75
tt2474906,5.9,426
tt2474932,5.8,3423
tt2474958,6.0,9939
tt2474972,4.7,6466
tt2474976,5.7,18154
tt2474984,3.5,601
tt2475066,6.4,110
tt24750702,5.8,300
tt24750890,5.6,414
tt2475154,7.5,2003
tt2475226,3.7,29
tt2475352,7.7,78
tt2475384,6.9,22
tt2475454,7.5,855
tt2475492,7.3,66
tt2475544,6.8,1137
tt2475692,5.7,92
tt2475736,7.4,29
tt24757926,5.9,12
tt2475794,5.3,908
tt2475802,6.8,347
tt2475826,7.2,8
tt2475886,7.8,38
tt2475898,5.8,62
tt2476082,4.6,107
tt2476090,8.0,149
tt2476096,5.8,142
tt2476154,4.5,6589
tt2476164,7.9,17
tt2476170,6.2,23
tt2476182,7.0,12
tt2476186,6.3,252
tt2476214,8.0,3034
tt2476294,5.5,319
tt2476426,6.8,223
tt2476436,6.6,110
tt2476448,8.2,104
tt24764602,5.6,19
tt2476552,6.4,1025
tt2476682,8.1,159
tt2476726,7.7,181
tt2476750,8.2,245
tt24768740,8.4,8
tt24768824,3.1,30
tt24771126,6.4,37
tt2477178,7.2,16
tt2477218,5.7,2049
tt2477290,6.5,37
tt2477324,6.1,14
tt24774814,8.9,9
tt2477518,5.7,171
tt2477730,6.3,49
tt2477732,5.8,135
tt2477866,5.6,38
tt2477878,3.6,38
tt2477894,5.4,13
tt2477930,6.2,735
tt2478010,7.9,37
tt2478280,7.0,17
tt2478350,7.7,13
tt2478440,9.3,17
tt2478462,7.6,54
tt2478492,5.2,6
tt24785000,4.7,6
tt24785544,5.6,613
tt24785860,4.7,23
tt24785918,4.5,245
tt24786094,7.5,682
tt24786154,6.0,547
tt24786304,9.1,10
tt24786936,8.0,5
tt2478706,6.4,9
tt24787160,6.3,23
tt24787322,6.7,964
tt24787466,5.6,249
tt2478746,7.4,1380
tt24787556,5.1,51
tt2478994,3.1,125
tt2479026,7.5,45
tt2479040,7.5,9
tt2479384,6.7,3390
tt2479438,5.4,6
tt2479478,4.8,52473
tt2479650,3.3,87
tt24797140,6.7,18
tt2479800,6.2,30726
tt24799686,5.8,218
tt2480032,7.2,6
tt2480034,7.0,8
tt2480192,6.8,23
tt24802774,7.3,96
tt24803050,7.6,228
tt24803636,6.3,157
tt24803658,5.7,124
tt24803664,9.6,5
tt2480454,6.7,2846
tt2480476,7.8,73
tt2480566,6.3,396
tt24805844,7.3,12
tt24805970,9.7,29
tt24806518,7.4,15
tt24806524,8.1,8
tt24806706,7.3,90
tt24807190,8.7,999
tt2480784,7.7,729
tt2480794,5.5,185
tt2480874,6.8,231
tt2480916,8.6,18
tt2480940,6.2,169
tt24810274,7.2,81
tt2481102,7.1,83
tt2481130,7.3,12
tt2481198,6.6,7302
tt2481202,6.8,575
tt2481230,6.0,9
tt2481238,7.0,2016
tt2481246,7.1,64
tt2481248,6.4,1358
tt2481276,6.0,791
tt2481480,6.3,11620
tt2481496,5.0,5727
tt2481498,6.7,100071
tt2481500,6.4,110
tt2481512,6.0,2528
tt2481554,5.3,1762
tt24818856,5.7,6
tt24819406,5.9,100
tt2482082,4.6,262
tt2482208,8.2,28
tt2482480,5.6,33
tt2482482,7.1,45
tt2482484,6.0,14
tt24825344,5.6,7
tt2482600,6.2,14
tt2482856,2.8,191
tt2483050,4.9,948
tt2483208,3.8,1491
tt2483250,6.5,52
tt2483516,5.5,715
tt2483680,5.7,25
tt2483688,5.6,20
tt2483920,5.6,28
tt2484224,4.2,871
tt2484254,4.7,742
tt2484460,7.0,110
tt2484520,5.6,30
tt2484530,4.9,337
tt2484548,5.6,158
tt2484616,5.8,11
tt2484690,4.3,39
tt2484816,6.7,17
tt2484838,5.2,50
tt2484964,7.8,13
tt2485014,4.7,16
tt2485070,8.2,20
tt24851890,8.6,18
tt24852002,6.1,2022
tt24852044,7.5,16
tt24852128,6.4,425
tt24852478,5.9,16
tt24852746,5.5,21
tt24852948,9.9,29
tt24853046,8.0,5
tt24853062,4.4,14
tt24853080,8.9,9
tt24853090,7.6,79
tt24853192,1.0,192
tt24853194,9.8,7
tt24854610,7.2,12
tt24855120,9.1,73
tt24855328,7.2,19
tt24855920,8.5,217
tt24855976,7.7,127
tt24856914,5.5,52
tt2485798,5.4,6
tt24860266,8.4,18
tt2486090,5.9,859
tt2486100,5.5,36
tt2486148,5.8,210
tt2486152,5.0,10
tt2486154,6.5,9
tt24862380,8.8,6
tt2486238,4.4,19
tt2486244,7.0,8
tt2486278,3.1,677
tt2486304,7.6,38
tt2486312,5.6,20
tt2486456,6.5,7
tt2486496,6.1,23
tt2486678,7.1,21091
tt2486682,8.0,9303
tt2486744,7.8,212
tt2486792,7.0,63
tt2486816,5.5,24
tt2486856,6.8,2303
tt2486862,5.6,238
tt2486880,4.8,563
tt2486904,8.0,942
tt2486982,8.4,28
tt24870072,5.1,4590
tt2487028,3.1,1000
tt2487126,6.4,443
tt2487152,8.5,10
tt2487198,8.2,34
tt2487682,5.1,15
tt2487684,6.7,496
tt2487828,6.6,26
tt2487866,4.5,43
tt2487900,4.6,14
tt2487932,4.4,52
tt2488036,7.7,33
tt2488042,7.1,431
tt2488194,7.8,31
tt2488220,3.4,444
tt2488232,3.4,33
tt2488366,4.0,621
tt2488432,9.6,5
tt2488478,6.2,37
tt2488490,8.4,9
tt2488496,7.8,960466
tt2488542,8.7,11
tt2488550,7.0,9
tt2488560,6.3,35
tt2488586,5.2,621
tt2488666,6.1,1877
tt2488740,5.6,498
tt2488778,6.0,7458
tt2488788,5.9,7
tt24888662,5.8,5
tt2489240,5.6,11
tt2489252,6.5,83
tt2489262,4.0,37
tt2489302,6.0,18
tt2489306,6.2,105
tt2489308,5.9,166
tt2489324,5.9,36
tt2489356,4.8,44
tt2489364,7.4,81
tt2489408,5.2,511
tt2489512,6.4,323
tt2489570,7.4,28
tt24896112,7.4,7
tt2489730,6.2,13
tt2489734,7.2,1171
tt2489736,6.2,371
tt2489784,8.4,11
tt2489954,6.4,42
tt2490148,3.0,288
tt2490326,5.7,28017
tt2490432,7.0,91
tt2490458,7.0,12
tt2490578,7.0,47
tt2490860,8.8,13
tt24908616,6.6,5
tt2491110,7.0,52
tt2491128,9.3,8
tt2491152,7.9,11
tt2491500,6.6,727
tt2491520,6.6,25
tt2491648,3.8,170
tt2491654,9.1,26
tt2492002,6.7,70
tt2492004,7.5,19
tt2492104,6.6,19
tt2492114,3.0,14
tt2492306,5.4,7
tt2492344,3.5,3368
tt2492540,4.5,125
tt2492562,7.4,207
tt2492590,7.9,17
tt2492664,5.7,881
tt2492700,6.4,64
tt2492738,5.7,344
tt2492916,7.8,4198
tt2493154,8.6,5
tt2493206,7.7,14
tt2493318,6.7,168
tt2493386,4.3,325
tt2493390,4.7,479
tt2493392,7.0,52
tt2493402,5.5,333
tt2493420,5.4,32
tt2493450,5.9,317
tt2493456,6.4,135
tt2493466,5.1,1261
tt2493486,6.2,44929
tt2493728,4.9,128
tt2493972,7.2,6
tt2494280,6.5,31750
tt2494362,7.1,113277
tt2494368,5.8,9
tt2494374,3.6,16
tt2494384,5.3,3952
tt2494396,6.9,247
tt2494476,5.3,795
tt2494558,6.0,12
tt2494578,4.4,36
tt2494590,6.4,89
tt2494788,3.4,12
tt2494790,5.2,828
tt2494820,7.1,81
tt2494834,6.1,757
tt24948352,5.7,25
tt2494840,5.8,16
tt2494868,6.4,344
tt2494910,4.3,9
tt24949716,3.9,361
tt24949806,5.4,978
tt24950180,6.6,10
tt24950670,7.0,44
tt2495102,4.4,18
tt2495104,4.3,2146
tt2495118,6.1,11475
tt2495124,4.6,23
tt2495188,5.9,52
tt2495212,7.0,366
tt2495244,6.9,202
tt2495598,5.9,31
tt2495766,5.9,25
tt2495778,4.6,166
tt2495980,2.2,2769
tt2496166,4.7,20
tt2496170,4.2,19
tt2496206,5.3,9
tt2496338,6.4,59
tt2496366,6.7,327
tt2496400,3.8,620
tt24964506,6.4,5
tt24964588,8.8,11
tt2496488,7.8,11
tt2496620,5.8,48
tt2496758,5.9,663
tt2496808,7.0,333
tt2496940,6.0,12
tt2496972,6.2,2624
tt2496990,6.5,21
tt2497024,7.8,68
tt24972848,3.7,24
tt24973008,6.2,12
tt24973142,7.7,53
tt24973148,5.6,138
tt24973372,5.4,54
tt2497436,3.0,442
tt2497452,5.3,16
tt2497506,6.4,27
tt2497612,9.1,41
tt2497720,7.2,10
tt24977506,7.6,42
tt2497768,3.1,163
tt2497808,3.8,1727
tt2497840,6.3,6
tt2497852,5.7,179
tt2497956,4.4,41
tt2497980,5.3,2900
tt2498024,6.7,19
tt2498034,7.2,10
tt2498272,5.5,7
tt2498286,4.8,73
tt2498292,9.2,13
tt24983002,1.7,99
tt2498308,7.1,9
tt2498312,6.6,1109
tt2498340,6.9,69
tt2498342,8.2,10
tt2498364,5.7,13
tt2498422,7.2,6
tt2498426,7.2,147
tt2498480,6.2,450
tt2498528,6.6,21
